key	precursor	default_projectile	audio_type	use_secondary_ammo_pool
nanu_emp_rifle_ironside_bullet_lightning	false	nanu_emp_rifle_ironside_bullet_lightning	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_magic	false	nanu_emp_rifle_ironside_bullet_magic	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_infantry	false	nanu_emp_rifle_ironside_bullet_anti_infantry	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_infantry_arcane_fire	false	nanu_emp_rifle_ironside_bullet_anti_infantry_arcane_fire	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_infantry_flaming	false	nanu_emp_rifle_ironside_bullet_anti_infantry_flaming	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_infantry_frozen	false	nanu_emp_rifle_ironside_bullet_anti_infantry_frozen	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_infantry_lightning	false	nanu_emp_rifle_ironside_bullet_anti_infantry_lightning	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_infantry_magic	false	nanu_emp_rifle_ironside_bullet_anti_infantry_magic	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_large	false	nanu_emp_rifle_ironside_bullet_anti_large	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_large_arcane_fire	false	nanu_emp_rifle_ironside_bullet_anti_large_arcane_fire	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_large_flaming	false	nanu_emp_rifle_ironside_bullet_anti_large_flaming	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_large_frozen	false	nanu_emp_rifle_ironside_bullet_anti_large_frozen	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_large_lightning	false	nanu_emp_rifle_ironside_bullet_anti_large_lightning	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_anti_large_magic	false	nanu_emp_rifle_ironside_bullet_anti_large_magic	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_explosive	false	nanu_emp_rifle_ironside_bullet_explosive	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_explosive_arcane_fire	false	nanu_emp_rifle_ironside_bullet_explosive_arcane_fire	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_explosive_flaming	false	nanu_emp_rifle_ironside_bullet_explosive_flaming	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_explosive_frozen	false	nanu_emp_rifle_ironside_bullet_explosive_frozen	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_explosive_lightning	false	nanu_emp_rifle_ironside_bullet_explosive_lightning	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_explosive_magic	false	nanu_emp_rifle_ironside_bullet_explosive_magic	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_multi	false	nanu_emp_rifle_ironside_bullet_multi	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_multi_arcane_fire	false	nanu_emp_rifle_ironside_bullet_multi_arcane_fire	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_multi_flaming	false	nanu_emp_rifle_ironside_bullet_multi_flaming	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_multi_frozen	false	nanu_emp_rifle_ironside_bullet_multi_frozen	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_multi_lightning	false	nanu_emp_rifle_ironside_bullet_multi_lightning	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_multi_magic	false	nanu_emp_rifle_ironside_bullet_multi_magic	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_arcane_fire	false	nanu_emp_rifle_hochland_bullet_arcane_fire	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_flaming	false	nanu_emp_rifle_hochland_bullet_flaming	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_frozen	false	nanu_emp_rifle_hochland_bullet_frozen	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_lightning	false	nanu_emp_rifle_hochland_bullet_lightning	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_magic	false	nanu_emp_rifle_hochland_bullet_magic	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_infantry	false	nanu_emp_rifle_hochland_bullet_anti_infantry	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_infantry_arcane_fire	false	nanu_emp_rifle_hochland_bullet_anti_infantry_arcane_fire	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_infantry_flaming	false	nanu_emp_rifle_hochland_bullet_anti_infantry_flaming	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_infantry_frozen	false	nanu_emp_rifle_hochland_bullet_anti_infantry_frozen	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_infantry_lightning	false	nanu_emp_rifle_hochland_bullet_anti_infantry_lightning	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_infantry_magic	false	nanu_emp_rifle_hochland_bullet_anti_infantry_magic	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_large	false	nanu_emp_rifle_hochland_bullet_anti_large	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_large_arcane_fire	false	nanu_emp_rifle_hochland_bullet_anti_large_arcane_fire	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_large_flaming	false	nanu_emp_rifle_hochland_bullet_anti_large_flaming	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_large_frozen	false	nanu_emp_rifle_hochland_bullet_anti_large_frozen	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_large_lightning	false	nanu_emp_rifle_hochland_bullet_anti_large_lightning	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_anti_large_magic	false	nanu_emp_rifle_hochland_bullet_anti_large_magic	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_exploding	false	nanu_emp_rifle_hochland_bullet_exploding	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_exploding_arcane_fire	false	nanu_emp_rifle_hochland_bullet_exploding_arcane_fire	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_exploding_flaming	false	nanu_emp_rifle_hochland_bullet_exploding_flaming	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_exploding_frozen	false	nanu_emp_rifle_hochland_bullet_exploding_frozen	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_exploding_lightning	false	nanu_emp_rifle_hochland_bullet_exploding_lightning	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_exploding_magic	false	nanu_emp_rifle_hochland_bullet_exploding_magic	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_seeking	false	nanu_emp_rifle_hochland_bullet_seeking	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_seeking_arcane_fire	false	nanu_emp_rifle_hochland_bullet_seeking_arcane_fire	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_seeking_flaming	false	nanu_emp_rifle_hochland_bullet_seeking_flaming	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_seeking_frozen	false	nanu_emp_rifle_hochland_bullet_seeking_frozen	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_seeking_lightning	false	nanu_emp_rifle_hochland_bullet_seeking_lightning	repeater_rifle	false
nanu_emp_rifle_hochland_bullet_seeking_magic	false	nanu_emp_rifle_hochland_bullet_seeking_magic	repeater_rifle	false
nanu_emp_land_ship_cannon_culverin_arcane_fire	false	nanu_emp_land_ship_cannon_culverin_arcane_fire	great_cannon	false
nanu_emp_land_ship_cannon_culverin_flaming	false	nanu_emp_land_ship_cannon_culverin_flaming	great_cannon	false
nanu_emp_land_ship_cannon_culverin_frozen	false	nanu_emp_land_ship_cannon_culverin_frozen	great_cannon	false
nanu_emp_land_ship_cannon_culverin_lightning	false	nanu_emp_land_ship_cannon_culverin_lightning	great_cannon	false
nanu_emp_land_ship_cannon_culverin_magic	false	nanu_emp_land_ship_cannon_culverin_magic	great_cannon	false
nanu_emp_land_ship_cannon_culverin_explosive	false	nanu_emp_land_ship_cannon_culverin_explosive	great_cannon	false
nanu_emp_land_ship_cannon_culverin_explosive_arcane_fire	false	nanu_emp_land_ship_cannon_culverin_explosive_arcane_fire	great_cannon	false
nanu_emp_land_ship_cannon_culverin_explosive_flaming	false	nanu_emp_land_ship_cannon_culverin_explosive_flaming	great_cannon	false
nanu_emp_land_ship_cannon_culverin_explosive_frozen	false	nanu_emp_land_ship_cannon_culverin_explosive_frozen	great_cannon	false
nanu_emp_land_ship_cannon_culverin_explosive_lightning	false	nanu_emp_land_ship_cannon_culverin_explosive_lightning	great_cannon	false
nanu_emp_land_ship_cannon_culverin_explosive_magic	false	nanu_emp_land_ship_cannon_culverin_explosive_magic	great_cannon	false
nanu_emp_land_ship_cannon_culverin_multi	false	nanu_emp_land_ship_cannon_culverin_multi	great_cannon	false
nanu_emp_land_ship_cannon_culverin_multi_arcane_fire	false	nanu_emp_land_ship_cannon_culverin_multi_arcane_fire	great_cannon	false
nanu_emp_land_ship_cannon_culverin_multi_flaming	false	nanu_emp_land_ship_cannon_culverin_multi_flaming	great_cannon	false
nanu_emp_land_ship_cannon_culverin_multi_frozen	false	nanu_emp_land_ship_cannon_culverin_multi_frozen	great_cannon	false
nanu_emp_land_ship_cannon_culverin_multi_lightning	false	nanu_emp_land_ship_cannon_culverin_multi_lightning	great_cannon	false
nanu_emp_land_ship_cannon_culverin_multi_magic	false	nanu_emp_land_ship_cannon_culverin_multi_magic	great_cannon	false
nanu_emp_steam_tank_cannon_ball_arcane_fire	false	nanu_emp_steam_tank_cannon_ball_arcane_fire	great_cannon	false
nanu_emp_steam_tank_cannon_ball_flaming	false	nanu_emp_steam_tank_cannon_ball_flaming	great_cannon	false
nanu_emp_steam_tank_cannon_ball_frozen	false	nanu_emp_steam_tank_cannon_ball_frozen	great_cannon	false
nanu_emp_steam_tank_cannon_ball_lightning	false	nanu_emp_steam_tank_cannon_ball_lightning	great_cannon	false
nanu_emp_steam_tank_cannon_ball_magic	false	nanu_emp_steam_tank_cannon_ball_magic	great_cannon	false
nanu_emp_steam_tank_cannon_ball_multi	false	nanu_emp_steam_tank_cannon_ball_multi	great_cannon	false
nanu_emp_steam_tank_cannon_ball_multi_arcane_fire	false	nanu_emp_steam_tank_cannon_ball_multi_arcane_fire	great_cannon	false
nanu_emp_steam_tank_cannon_ball_multi_flaming	false	nanu_emp_steam_tank_cannon_ball_multi_flaming	great_cannon	false
nanu_emp_steam_tank_cannon_ball_multi_frozen	false	nanu_emp_steam_tank_cannon_ball_multi_frozen	great_cannon	false
nanu_emp_steam_tank_cannon_ball_multi_lightning	false	nanu_emp_steam_tank_cannon_ball_multi_lightning	great_cannon	false
nanu_emp_steam_tank_cannon_ball_multi_magic	false	nanu_emp_steam_tank_cannon_ball_multi_magic	great_cannon	false
nanu_emp_steam_tank_cannon_ball_explosive	false	nanu_emp_steam_tank_cannon_ball_explosive	great_cannon	false
nanu_emp_steam_tank_cannon_ball_explosive_arcane_fire	false	nanu_emp_steam_tank_cannon_ball_explosive_arcane_fire	great_cannon	false
nanu_emp_steam_tank_cannon_ball_explosive_flaming	false	nanu_emp_steam_tank_cannon_ball_explosive_flaming	great_cannon	false
nanu_emp_steam_tank_cannon_ball_explosive_frozen	false	nanu_emp_steam_tank_cannon_ball_explosive_frozen	great_cannon	false
nanu_emp_steam_tank_cannon_ball_explosive_lightning	false	nanu_emp_steam_tank_cannon_ball_explosive_lightning	great_cannon	false
nanu_emp_steam_tank_cannon_ball_explosive_magic	false	nanu_emp_steam_tank_cannon_ball_explosive_magic	great_cannon	false
nanu_emp_steam_tank_steam_shot_arcane_fire	false	nanu_emp_steam_tank_steam_shot_arcane_fire	drakegun	false
nanu_emp_steam_tank_steam_shot_flaming	false	nanu_emp_steam_tank_steam_shot_flaming	drakegun	false
nanu_emp_steam_tank_pistol_arcane_fire	false	nanu_emp_steam_tank_pistol_arcane_fire	pistol_LH	true
nanu_emp_steam_tank_pistol_flaming	false	nanu_emp_steam_tank_pistol_flaming	pistol_LH	true
nanu_emp_steam_tank_pistol_frozen	false	nanu_emp_steam_tank_pistol_frozen	pistol_LH	true
nanu_emp_steam_tank_pistol_lightning	false	nanu_emp_steam_tank_pistol_lightning	pistol_LH	true
nanu_emp_steam_tank_pistol_magic	false	nanu_emp_steam_tank_pistol_magic	pistol_LH	true
nanu_emp_steam_tank_cannon_volley_gun_arcane_fire	false	nanu_emp_steam_tank_cannon_volley_gun_arcane_fire	gatling_gun	false
nanu_emp_steam_tank_cannon_volley_gun_flaming	false	nanu_emp_steam_tank_cannon_volley_gun_flaming	gatling_gun	false
nanu_emp_steam_tank_cannon_volley_gun_frozen	false	nanu_emp_steam_tank_cannon_volley_gun_frozen	gatling_gun	false
nanu_emp_steam_tank_cannon_volley_gun_lightning	false	nanu_emp_steam_tank_cannon_volley_gun_lightning	gatling_gun	false
nanu_emp_steam_tank_cannon_volley_gun_magic	false	nanu_emp_steam_tank_cannon_volley_gun_magic	gatling_gun	false
nanu_emp_steam_tank_cannon_volley_gun_explosive	false	nanu_emp_steam_tank_cannon_volley_gun_explosive	gatling_gun	false
nanu_emp_steam_tank_cannon_volley_gun_explosive_arcane_fire	false	nanu_emp_steam_tank_cannon_volley_gun_explosive_arcane_fire	gatling_gun	false
nanu_emp_steam_tank_cannon_volley_gun_explosive_flaming	false	nanu_emp_steam_tank_cannon_volley_gun_explosive_flaming	gatling_gun	false
nanu_emp_steam_tank_cannon_volley_gun_explosive_frozen	false	nanu_emp_steam_tank_cannon_volley_gun_explosive_frozen	gatling_gun	false
nanu_emp_steam_tank_cannon_volley_gun_explosive_lightning	false	nanu_emp_steam_tank_cannon_volley_gun_explosive_lightning	gatling_gun	false
nanu_emp_steam_tank_cannon_volley_gun_explosive_magic	false	nanu_emp_steam_tank_cannon_volley_gun_explosive_magic	gatling_gun	false
nanu_emp_rifle_bullet_arcane_fire_secondary	false	nanu_emp_rifle_bullet_arcane_fire	repeater_gun	true
nanu_emp_rifle_bullet_flaming_secondary	false	nanu_emp_rifle_bullet_flaming	repeater_gun	true
nanu_emp_rifle_bullet_frozen_secondary	false	nanu_emp_rifle_bullet_frozen	repeater_gun	true
nanu_emp_rifle_bullet_lightning_secondary	false	nanu_emp_rifle_bullet_lightning	repeater_gun	true
nanu_emp_rifle_bullet_magic_secondary	false	nanu_emp_rifle_bullet_magic	repeater_gun	true
nanu_emp_rifle_bullet_anti_infantry_secondary	false	nanu_emp_rifle_bullet_anti_infantry	repeater_gun	true
nanu_emp_rifle_bullet_anti_infantry_arcane_fire_secondary	false	nanu_emp_rifle_bullet_anti_infantry_arcane_fire	repeater_gun	true
nanu_emp_rifle_bullet_anti_infantry_flaming_secondary	false	nanu_emp_rifle_bullet_anti_infantry_flaming	repeater_gun	true
nanu_emp_rifle_bullet_anti_infantry_frozen_secondary	false	nanu_emp_rifle_bullet_anti_infantry_frozen	repeater_gun	true
nanu_emp_rifle_bullet_anti_infantry_lightning_secondary	false	nanu_emp_rifle_bullet_anti_infantry_lightning	repeater_gun	true
nanu_emp_rifle_bullet_anti_infantry_magic_secondary	false	nanu_emp_rifle_bullet_anti_infantry_magic	repeater_gun	true
nanu_emp_rifle_bullet_anti_large_secondary	false	nanu_emp_rifle_bullet_anti_large	repeater_gun	true
nanu_emp_rifle_bullet_anti_large_arcane_fire_secondary	false	nanu_emp_rifle_bullet_anti_large_arcane_fire	repeater_gun	true
nanu_emp_rifle_bullet_anti_large_flaming_secondary	false	nanu_emp_rifle_bullet_anti_large_flaming	repeater_gun	true
nanu_emp_rifle_bullet_anti_large_frozen_secondary	false	nanu_emp_rifle_bullet_anti_large_frozen	repeater_gun	true
nanu_emp_rifle_bullet_anti_large_lightning_secondary	false	nanu_emp_rifle_bullet_anti_large_lightning	repeater_gun	true
nanu_emp_rifle_bullet_anti_large_magic_secondary	false	nanu_emp_rifle_bullet_anti_large_magic	repeater_gun	true
nanu_emp_rifle_bullet_multi_secondary	false	nanu_emp_rifle_bullet_multi	repeater_gun	true
nanu_emp_rifle_bullet_multi_arcane_fire_secondary	false	nanu_emp_rifle_bullet_multi_arcane_fire	repeater_gun	true
nanu_emp_rifle_bullet_multi_flaming_secondary	false	nanu_emp_rifle_bullet_multi_flaming	repeater_gun	true
nanu_emp_rifle_bullet_multi_frozen_secondary	false	nanu_emp_rifle_bullet_multi_frozen	repeater_gun	true
nanu_emp_rifle_bullet_multi_lightning_secondary	false	nanu_emp_rifle_bullet_multi_lightning	repeater_gun	true
nanu_emp_rifle_bullet_multi_magic_secondary	false	nanu_emp_rifle_bullet_multi_magic	repeater_gun	true
nanu_emp_grenade_launcher_secondary	false	wh_emp_grenade	grenade_launcher	true
nanu_emp_grenade_launcher_arcane_fire_secondary	false	nanu_emp_grenade_launcher_arcane_fire	grenade_launcher	true
nanu_emp_grenade_launcher_flaming_secondary	false	nanu_emp_grenade_launcher_flaming	grenade_launcher	true
nanu_emp_grenade_launcher_frozen_secondary	false	nanu_emp_grenade_launcher_frozen	grenade_launcher	true
nanu_emp_grenade_launcher_lightning_secondary	false	nanu_emp_grenade_launcher_lightning	grenade_launcher	true
nanu_emp_grenade_launcher_magic_secondary	false	nanu_emp_grenade_launcher_magic	grenade_launcher	true
nanu_emp_rifle_hochland_bullet_arcane_fire_secondary	false	nanu_emp_rifle_hochland_bullet_arcane_fire	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_flaming_secondary	false	nanu_emp_rifle_hochland_bullet_flaming	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_frozen_secondary	false	nanu_emp_rifle_hochland_bullet_frozen	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_lightning_secondary	false	nanu_emp_rifle_hochland_bullet_lightning	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_magic_secondary	false	nanu_emp_rifle_hochland_bullet_magic	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_infantry_secondary	false	nanu_emp_rifle_hochland_bullet_anti_infantry	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_infantry_arcane_fire_secondary	false	nanu_emp_rifle_hochland_bullet_anti_infantry_arcane_fire	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_infantry_flaming_secondary	false	nanu_emp_rifle_hochland_bullet_anti_infantry_flaming	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_infantry_frozen_secondary	false	nanu_emp_rifle_hochland_bullet_anti_infantry_frozen	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_infantry_lightning_secondary	false	nanu_emp_rifle_hochland_bullet_anti_infantry_lightning	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_infantry_magic_secondary	false	nanu_emp_rifle_hochland_bullet_anti_infantry_magic	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_large_secondary	false	nanu_emp_rifle_hochland_bullet_anti_large	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_large_arcane_fire_secondary	false	nanu_emp_rifle_hochland_bullet_anti_large_arcane_fire	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_large_flaming_secondary	false	nanu_emp_rifle_hochland_bullet_anti_large_flaming	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_large_frozen_secondary	false	nanu_emp_rifle_hochland_bullet_anti_large_frozen	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_large_lightning_secondary	false	nanu_emp_rifle_hochland_bullet_anti_large_lightning	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_anti_large_magic_secondary	false	nanu_emp_rifle_hochland_bullet_anti_large_magic	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_exploding_secondary	false	nanu_emp_rifle_hochland_bullet_exploding	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_exploding_arcane_fire_secondary	false	nanu_emp_rifle_hochland_bullet_exploding_arcane_fire	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_exploding_flaming_secondary	false	nanu_emp_rifle_hochland_bullet_exploding_flaming	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_exploding_frozen_secondary	false	nanu_emp_rifle_hochland_bullet_exploding_frozen	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_exploding_lightning_secondary	false	nanu_emp_rifle_hochland_bullet_exploding_lightning	repeater_rifle	true
nanu_emp_rifle_hochland_bullet_exploding_magic_secondary	false	nanu_emp_rifle_hochland_bullet_exploding_magic	repeater_rifle	true
nanu_emp_rifle_bullet_seeking	false	nanu_emp_rifle_bullet_seeking	repeater_gun	false
nanu_emp_rifle_bullet_seeking_arcane_fire	false	nanu_emp_rifle_bullet_seeking_arcane_fire	repeater_gun	false
nanu_emp_rifle_bullet_seeking_flaming	false	nanu_emp_rifle_bullet_seeking_flaming	repeater_gun	false
nanu_emp_rifle_bullet_seeking_frozen	false	nanu_emp_rifle_bullet_seeking_frozen	repeater_gun	false
nanu_emp_rifle_bullet_seeking_lightning	false	nanu_emp_rifle_bullet_seeking_lightning	repeater_gun	false
nanu_emp_rifle_bullet_seeking_magic	false	nanu_emp_rifle_bullet_seeking_magic	repeater_gun	false
nanu_emp_rifle_ironside_bullet_seeking	false	nanu_emp_rifle_ironside_bullet_seeking	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_seeking_arcane_fire	false	nanu_emp_rifle_ironside_bullet_seeking_arcane_fire	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_seeking_flaming	false	nanu_emp_rifle_ironside_bullet_seeking_flaming	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_seeking_frozen	false	nanu_emp_rifle_ironside_bullet_seeking_frozen	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_seeking_lightning	false	nanu_emp_rifle_ironside_bullet_seeking_lightning	repeater_rifle	false
nanu_emp_rifle_ironside_bullet_seeking_magic	false	nanu_emp_rifle_ironside_bullet_seeking_magic	repeater_rifle	false
