key	text	tooltip
effects_description_nanu_unit_ability_volley_piercing	Ability: "Piercing Volley"	false
effects_description_nanu_unit_ability_volley_piercing_greater	Ability: "Greater Piercing Volley"	false
effects_description_nanu_unit_ability_volley_poison	Ability: "Poison Volley"	false
effects_description_nanu_unit_ability_volley_poison_greater	Ability: "Greater Poison Volley"	false
effects_description_nanu_unit_ability_wake_of_fire	Ability: "Wake of Fire"	false
effects_description_nanu_unit_ability_worlds_edge_armour	Ability: "World's Edge Armour"	false
effects_description_nanu_unit_contact_armour_destruction	Armour Destruction Attacks	false
effects_description_nanu_unit_contact_bleed	Bleed Attacks	false
effects_description_nanu_unit_contact_blinded	Blinding Attacks	false
effects_description_nanu_unit_contact_bone_breaker	Bone Breaker Attacks	false
effects_description_nanu_unit_contact_burnt	Attacks cause "Burnt" effect, reducing leadership	false
effects_description_nanu_unit_contact_corrosion	Corrosive Attacks	false
effects_description_nanu_unit_contact_crushing	Crushing Attacks	false
effects_description_nanu_unit_contact_corrupting	Corrupting Attacks	false
effects_description_nanu_unit_contact_dark_blood	Dark Blood Attacks	false
effects_description_nanu_unit_contact_deadly_poison	Deadly Poison	false
effects_description_nanu_unit_contact_disharmony	Disharmony Attacks	false
effects_description_nanu_unit_contact_disoriented	Disorienting Attacks	false
effects_description_nanu_unit_contact_disrupted	Disrupted Attacks	false
effects_description_nanu_unit_contact_entangled	Entangling Attacks	false
effects_description_nanu_unit_contact_entropic	Entropic Attacks	false
effects_description_nanu_unit_contact_euphoric	Euphoric Attacks	false
effects_description_nanu_unit_contact_freezing	Freezing Attacks	false
effects_description_nanu_unit_contact_frostfire	Frostfire Attacks	false
effects_description_nanu_unit_contact_naphtha	Naphtha Attacks	false
effects_description_nanu_unit_contact_potent_poison	Potent Poison	false
effects_description_nanu_unit_contact_rampage	Rampaging Attacks	false
effects_description_nanu_unit_contact_rampaging_poison	Rampaging Poison	false
effects_description_nanu_unit_contact_searing	Searing Attacks	false
effects_description_nanu_unit_contact_shieldbreaker	Shieldbreaker Attacks	false
effects_description_nanu_unit_contact_suppressed	Suppressive Fire Attacks	false
effects_description_nanu_unit_contact_toxic_sludge	Toxic Sludge Attacks	false
effects_description_nanu_unit_contact_virulent_poison	Virulent Poison	false
effects_description_nanu_unit_contact_weakened	Weakening Attacks	false
effects_description_nanu_unit_passive_amphibious	Passive ability: "Amphibious"	false
effects_description_nanu_unit_passive_aura_of_blood	Passive ability: "Blood Ward Aura"	false
effects_description_nanu_unit_passive_aura_of_dispelling	Aura of Dispelling	false
effects_description_nanu_unit_passive_aura_of_hexing	Passive ability: "Aura of Hexing"	false
effects_description_nanu_unit_passive_aura_of_protection	Passive ability: "Aura of Protection"	false
effects_description_nanu_unit_passive_aura_of_purity	Passive ability: "Aura of Purity"	false
effects_description_nanu_unit_passive_aura_of_rust	Passive ability: "Aura of Rust"	false
effects_description_nanu_unit_passive_aura_of_shielding	Passive ability: "Aura of Shielding"	false
effects_description_nanu_unit_passive_aura_of_warding	Passive ability: "Aura of Warding"	false
effects_description_nanu_unit_passive_barrier_boost	Passive ability: "Barrier Boost"	false
effects_description_nanu_unit_passive_bathed_in_blood	Passive ability: "Bathed in Blood"	false
effects_description_nanu_unit_passive_beacon_of_hope	Passive ability: "Beacon of Hope"	false
effects_description_nanu_unit_passive_blazing_aura	Passive ability: "Blazing Aura"	false
effects_description_nanu_unit_passive_blinding_radiance	Passive ability: "Blinding Radiance"	false
effects_description_nanu_unit_passive_blood_gods_rage	Passive ability: "Blood God's Rage"	false
effects_description_nanu_unit_passive_blood_rage	Passive ability: "Blood Rage"	false
effects_description_nanu_unit_passive_bloodthirst	Passive ability: "Bloodthirst"	false
effects_description_nanu_unit_passive_bloodthirsty_rampage	Passive ability: "Bloodthirsty Rampage"	false
effects_description_nanu_unit_passive_brace	Passive ability: "Brace"	false
effects_description_nanu_unit_passive_by_our_blood	Passive ability: "By Our Blood"	false
effects_description_nanu_unit_passive_cathayan_martial_mastery	Passive ability: "Martial Mastery"	false
effects_description_nanu_unit_passive_charge_breaker	Passive ability: "Charge Breaker"	false
effects_description_nanu_unit_passive_clairvoyance	Clairvoyance	false
effects_description_nanu_unit_passive_courage_in_death	Passive ability: "Courage in Death"	false
effects_description_nanu_unit_passive_crowfeast	Passive ability: "Crowfeast"	false
effects_description_nanu_unit_passive_crush_the_weak	Passive ability: "Crush the Weak"	false
effects_description_nanu_unit_passive_dark_prince_forsaken	Passive ability: "Dark Prince Forsaken"	false
effects_description_nanu_unit_passive_defensive_stance	Passive ability: "Defensive Stance"	false
effects_description_nanu_unit_passive_disharmony	Passive ability: "Disharmony"	false
effects_description_nanu_unit_passive_dread_aversion	Passive ability: "Dread Aversion"	false
effects_description_nanu_unit_passive_dread_legion	Passive ability: "Dread Legion"	false
effects_description_nanu_unit_passive_endless_drum	Passive ability: "Endless Drum"	false
effects_description_nanu_unit_passive_ensorcelled_weapons	Passive ability: "Ensorcelled Weapons"	false
effects_description_nanu_unit_passive_ensorcelled_weapons_aoe	Passive ability: "Aura of Ensorcelling"	false
effects_description_nanu_unit_passive_ensorcelled_weapons_entropic	Passive ability: "Ensorcelled Weapons (Entropic)"	false
effects_description_nanu_unit_passive_ensorcelled_weapons_entropic_aoe	Passive ability: "Aura of Ensorcelling (Entropic)"	false
effects_description_nanu_unit_passive_ensorcelled_weapons_flaming	Passive ability: "Ensorcelled Weapons (Flaming)"	false
effects_description_nanu_unit_passive_ensorcelled_weapons_flaming_aoe	Passive ability: "Aura of Ensorcelling (Flaming)"	false
effects_description_nanu_unit_passive_ensorcelled_weapons_poison	Passive ability: "Ensorcelled Weapons (Poison)"	false
effects_description_nanu_unit_passive_ensorcelled_weapons_poison_aoe	Passive ability: "Aura of Ensorcelling (Poison)"	false
effects_description_nanu_unit_passive_entrench	Passive ability: "Entrench"	false
effects_description_nanu_unit_passive_ever_burning_light	Passive ability: "Ever Burning Light"	false
effects_description_nanu_unit_passive_expert_skirmisher	Passive ability: "Expert Skirmisher"	false
effects_description_nanu_unit_passive_field_medic	Passive ability: "Field Medic"	false
effects_description_nanu_unit_passive_flanker	Passive ability: "Flanker"	false
effects_description_nanu_unit_passive_flesh_stitch	Passive ability: "Flesh Stitch"	false
effects_description_nanu_unit_passive_frenzied_charge	Passive ability: "Frenzied Charge"	false
effects_description_nanu_unit_passive_from_the_mist	Passive ability: "From the Mist"	false
effects_description_nanu_unit_passive_gloom_of_flies	Passive ability: "Gloom of Flies"	false
effects_description_nanu_unit_passive_gravity_shift	Passive ability: "Gravity Shift"	false
effects_description_nanu_unit_passive_grim_resolve	Passive ability: "Grim Resolve"	false
effects_description_nanu_unit_passive_hawkish_precision	Passive ability: "Hawkish Precision"	false
effects_description_nanu_unit_passive_heroic_charge	Passive ability: "Heroic Charge"	false
effects_description_nanu_unit_passive_holy_aura	Passive ability: "Holy Aura"	false
effects_description_nanu_unit_passive_immaculate_charge	Passive ability: "Immaculate Charge"	false
effects_description_nanu_unit_passive_kvas_flasks	Ability: "Kvas Flasks"	false
effects_description_nanu_unit_passive_living_armour	Passive ability: "Living Armour"	false
effects_description_nanu_unit_passive_luck_of_ranald	Passive ability: "Luck of Ranald"	false
effects_description_nanu_unit_passive_martial_mastery	Passive ability: "Martial Mastery"	false
effects_description_nanu_unit_passive_murderous_mastery	Passive ability: "Murderous Mastery"	false
effects_description_nanu_unit_passive_overwhelming_odor	Passive ability: "Overwhelming Odour"	false
effects_description_nanu_unit_passive_primal_instincts	Passive ability: "Primal Intincts"	false
effects_description_nanu_unit_passive_purge_the_foul	Passive ability: "Purge the Foul"	false
effects_description_nanu_unit_passive_relentless_assault	Passive ability: "Relentless Assault"	false
effects_description_nanu_unit_passive_resplendent_armour	Passive ability: "Resplendent Armour"	false
effects_description_nanu_unit_passive_run_them_down	Passive ability: "Run Them Down"	false
effects_description_nanu_unit_passive_snare_nets	Passive ability: "Snare-net"	false
effects_description_nanu_unit_passive_soulscent	Passive ability: "Soulscent"	false
effects_description_nanu_unit_passive_spellshield_aura	Passive ability: "Spellshield Aura"	false
effects_description_nanu_unit_passive_spurting_acid_blood	Passive ability: "Spurting Acid Blood"	false
effects_description_nanu_unit_passive_steel	Passive ability: "Steel"	false
effects_description_nanu_unit_passive_stone	Passive ability: "Stone"	false
effects_description_nanu_unit_passive_strength_of_the_great_bastion	Passive ability: "Strength of the Great Bastion"	false
effects_description_nanu_unit_passive_swarm_of_rats	Passive ability: "Swarm of Rats"	false
effects_description_nanu_unit_passive_tamed	Passive ability: "Tamed"	false
effects_description_nanu_unit_passive_terrifying_charge	Passive ability: "Terrifying Charge"	false
effects_description_nanu_unit_passive_terrifying_rampage	Passive ability: "Terrifying Rampage"	false
effects_description_nanu_unit_passive_thornmail	Passive ability: "Thornmail"	false
effects_description_nanu_unit_passive_totem_of_endless_bloodletting	Passive ability: "Totem of Endless Bloodletting"	false
effects_description_nanu_unit_passive_undaunted	Passive ability: "Undaunted"	false
effects_description_nanu_unit_passive_undying_tide	Passive ability: "Undying Tide"	false
effects_description_nanu_unit_passive_unending_volley	Passive ability: "Unending Volley"	false
effects_description_nanu_unit_passive_unstable_winds	Passive ability: "Unstable Winds"	false
effects_description_nanu_unit_passive_unstoppable_charge	Passive ability: "Unstoppable Charge"	false
effects_description_nanu_unit_passive_unstoppable_rampage	Passive ability: "Unstoppable Rampage"	false
effects_description_nanu_unit_passive_valiant_war_cry	Passive ability: "Valiant Warcry"	false
effects_description_nanu_unit_passive_vengeful_war_cry	Passive ability: "Vengeful Warcry"	false
effects_description_nanu_unit_passive_vicious_war_cry	Passive ability: "Vicious Warcry"	false
effects_description_nanu_unit_passive_violent_war_cry	Passive ability: "Violent Warcry"	false
effects_description_nanu_unit_passive_waaagh	Passive ability: "Waaagh!"	false
effects_description_nanu_unit_passive_withering_heat	Passive ability: "Withering Heat"	false
effects_description_nanu_attribute_enable_cause_terror_vs_cth	Attribute: Causes Terror when fighting against Cathay	false
effects_description_nanu_attribute_enable_cause_terror_vs_ogr	Attribute: Causes Terror when fighting against Ogre Kingdoms	false
effects_description_nanu_unit_ability_nightgoblin_poison	Ability: "Nightgoblin Poison"	false
effects_description_nanu_stat_melee_defence_vs_lizardmen	Melee Defence: %n when fighting against Lizardmen	false
effects_description_nanu_stat_ward_save_vs_force_of_order	Ward Save: %+n% when fighting against High Elves, Lizardmen, Dwarfs and men	false
effects_description_nanu_unit_passive_thunderous_aura	Passive ability: "Thunderous Aura"	false
effects_description_nanu_unit_passive_thunderous_aura_greater	Passive ability: "Greater Thunderous Aura"	false
effects_description_nanu_unit_passive_aura_of_healing	Passive ability: "Healing Aura"	false
effects_description_nanu_unit_ability_frostfire_tempest	Ability: "Frostfire Tempest"	false
effects_description_nanu_unit_ability_arcane_blast	Ability: "Arcane Blast"	false
effects_description_nanu_unit_passive_freezing_aura	Ability: "Freezing Aura"	false
effects_description_nanu_unit_ability_frozen_tomb	Ability: "Frozen Tomb"	false
effects_description_nanu_unit_ability_frozen_tomb_aoe	Ability: "Frozen Tomb"	false
effects_description_nanu_unit_ability_heart_of_winter	Ability: "Heart of Winter"	false
effects_description_nanu_unit_ability_ice_sheet	Ability: "Ice Sheet"	false
effects_description_nanu_unit_ability_glacial_blast	Ability: "Glacial Blast"	false
effects_description_nanu_unit_ability_glacial_blast_greater	Ability: "Greater Glacial Blast"	false
effects_description_nanu_unit_ability_biting_wind	Ability: "Biting Wind"	false
effects_description_nanu_unit_ability_blizzard	Ability: "Blizzard"	false
effects_description_nanu_unit_ability_hailstorm	Ability: "Hailstorm"	false
effects_description_nanu_unit_ability_death_explosion_daemonic_wrath_large	Passive ability: "Daemonic Wrath"	false
effects_description_nanu_unit_ability_death_explosion_flaming_small	Passive ability: "Flaming Death"	false
effects_description_nanu_unit_ability_death_explosion_flaming_medium	Passive ability: "Flaming Death"	false
effects_description_nanu_unit_ability_death_explosion_flaming_large	Passive ability: "Flaming Death"	false
effects_description_nanu_unit_ability_death_explosion_gaseous_medium	Passive ability: "Gaseous Demise"	false
effects_description_nanu_unit_ability_death_explosion_gaseous_small	Passive ability: "Gaseous Demise"	false
effects_description_nanu_unit_ability_death_explosion_gaseous_large	Passive ability: "Gaseous Demise"	false
effects_description_nanu_unit_ability_death_explosion_warpfire_storm	Passive ability: "Destructive Death"	false
effects_description_nanu_unit_ability_death_explosion_arcane_small	Passive ability: "Arcane Burst"	false
effects_description_nanu_unit_ability_death_explosion_arcane_medium	Passive ability: "Arcane Burst"	false
effects_description_nanu_unit_ability_death_explosion_tempest	Passive ability: "Tempestuous Death"	false
effects_description_nanu_unit_ability_death_explosion_frozen_tempest	Passive ability: "Tempestuous Death"	false
effects_description_nanu_unit_ability_death_explosion_warp_discharge_small	Passive ability: "Warp Discharge"	false
effects_description_nanu_unit_ability_death_explosion_warp_discharge_medium	Passive ability: "Warp Discharge"	false
effects_description_nanu_unit_ability_death_explosion_warp_discharge_large	Passive ability: "Warp Discharge"	false
effects_description_nanu_unit_ability_death_explosion_watery_grave	Passive ability: "Watery Grave"	false
effects_description_nanu_unit_ability_death_explosion_rancid_blood	Passive ability: "Rancid Blood"	false
effects_description_nanu_unit_ability_death_explosion_purple_sun	Passive ability: "Spiteful Death"	false
effects_description_nanu_unit_ability_death_explosion_daemonic_wrath_small	Passive ability: "Daemonic Wrath"	false
effects_description_nanu_unit_ability_death_explosion_holy_fire	Passive ability: "Cleansing Fire"	false
effects_description_nanu_unit_ability_death_explosion_warpgas_small	Passive ability: "Volatile Death"	false
effects_description_nanu_unit_ability_death_explosion_ice_blast	Passive ability: "Frozen Grave"	false
effects_description_nanu_unit_contact_exposed	Exposing Attacks	false
effects_description_nanu_unit_contact_shocking	Shocking Attacks	false
effects_description_nanu_unit_contact_electrified	Electrifying Attacks	false
effects_description_nanu_unit_attribute_unyielding_assault	Attribute: Unyielding Assault	false
effects_description_nanu_dynamic_ror_death_explosion_all_arcane_small_magic_attacks_ammo_type_magic	Passive ability: "Arcane Burst"	false
effects_description_nanu_dynamic_ror_death_explosion_all_arcane_medium_magic_attacks_ammo_type_magic	Passive ability: "Arcane Burst"	false
effects_description_nanu_ammo_type_seeking	Seeker Ammo	false
effects_description_nanu_ammo_type_seeking_arcane_fire	Magic Flaming Seeker Ammo	false
effects_description_nanu_ammo_type_seeking_flaming	Flaming Seeker Ammo	false
effects_description_nanu_ammo_type_seeking_frozen	Frozen Seeker Ammo	false
effects_description_nanu_ammo_type_seeking_lightning	Lightning Seeker Ammo	false
effects_description_nanu_ammo_type_seeking_magic	Magic Seeker Ammo	false
effects_description_nanu_ammo_type_seeking_poison	Poison Seeker Ammo	false
effects_description_nanu_dummy_ammo_type_frozen	Grants Frozen Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_lightning	Grants Lightning Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_anti_infantry_frozen	Grants Frozen Anti Infantry Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_anti_infantry_lightning	Grants Lightning Anti Infantry Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_anti_large_frozen	Grants Frozen Anti Large Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_anti_large_lightning	Grants Lightning Anti Large Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_explosive_frozen	Grants Frozen Explosive Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_explosive_lightning	Grants Lightning Explosive Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_multi_frozen	Grants Frozen Multi Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_multi_lightning	Grants Lightning Multi Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_seeking	Grants Seeker Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_seeking_arcane_fire	Grants Magic Flaming Seeker Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_seeking_flaming	Grants Flaming Seeker Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_seeking_frozen	Grants Magic Seeker Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_seeking_lightning	Grants Lightning Seeker Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_seeking_magic	Grants Magic Seeker Ammo to eligible units	false
effects_description_nanu_dummy_ammo_type_seeking_poison	Grants Poison Seeker Ammo to eligible units	false
effects_description_nanu_context_climate_chaotic_wasteland	Won a Battle in a Chaotic Wastleland climate	false
effects_description_nanu_context_climate_desert	Won a Battle in a Desert climate	false
effects_description_nanu_context_climate_frozen	Won a Battle in a Frozen climate	false
effects_description_nanu_context_climate_jungle	Won a Battle in a Jungle climate	false
effects_description_nanu_context_climate_magical_forest	Won a Battle in a Magical Forest climate	false
effects_description_nanu_context_climate_mountain	Won a Battle in a Mountain climate	false
effects_description_nanu_context_climate_ocean	Won a Battle at sea	false
effects_description_nanu_context_climate_savannah	Won a Battle in a Savannah climate	false
effects_description_nanu_context_climate_temperate	Won a Battle in a Temperate climate	false
effects_description_nanu_context_climate_temperate_island	Won a Battle in an Island climate	false
effects_description_nanu_context_climate_wasteland	Won a Battle in a Wasteland climate	false
effects_description_nanu_unit_attribute_vanguard_climate_desert	Attribute: Vanguard Deployment when fighting in desert terrain	false
effects_description_nanu_unit_attribute_strider_climate_desert	Attribute: Strider when fighting in desert terrain	false
effects_description_nanu_unit_ability_wayfarer_climate_desert	Passive ability: "Wayfarer" when fighting in desert terrain	false
effects_description_nanu_unit_attribute_snipe_climate_desert	Attribute: Snipe when fighting in desert terrain	false
effects_description_nanu_unit_attribute_stalk_climate_desert	Attribute: Stalk when fighting in desert terrain	false
effects_description_nanu_unit_contact_deathfrost	Death Frost Attacks	false
effects_description_nanu_unit_passive_forest_stalker	Passive ability: "Forest Stalker"	false
effects_description_nanu_unit_ability_wayfarer_climate_frozen	Passive ability: "Wayfarer" when fighting in frozen terrain	false
effects_description_nanu_unit_attribute_vanguard_climate_frozen	Attribute: Vanguard Deployment when fighting in frozen terrain	false
effects_description_nanu_stat_physical_resistance_climate_frozen	Physical resistance: %n% when fighting in frozen terrain	false
effects_description_nanu_unit_ability_wayfarer_climate_mountain_hills	Passive ability: "Wayfarer" when fighting in mountainous and hilly terrain	false
effects_description_nanu_stat_physical_resistance_climate_mountain_hills	Physical resistance: %n% when fighting in mountainous and hilly terrain	false
effects_description_nanu_unit_attribute_vanguard_climate_mountain_hills	Attribute: Vanguard Deployment when fighting in mountainous and hilly terrain	false
effects_description_nanu_unit_passive_crabfeast	Passive ability: "Crabfeast"	false
effects_description_nanu_unit_attribute_vanguard_climate_ocean	Attribute: Vanguard Deployment when fighting at sea	false
effects_description_nanu_stat_physical_resistance_climate_ocean	Physical resistance: %n% when fighting at sea	false
effects_description_nanu_unit_attribute_strider_climate_wasteland	Passive ability: "Wayfarer" when fighting in barren wasteland terrain	false
effects_description_nanu_unit_passive_counter_charge	Passive ability: "Counter Charge"	false
effects_description_nanu_unit_passive_banish_daemons	Passive ability: "Banish Daemons"	false
effects_description_nanu_unit_passive_banish_undead	Passive ability: "Banish Undead"	false
effects_description_nanu_unit_contact_slow_death	Slow Death Attacks	false
effects_description_nanu_unit_passive_flame_incarnate	Passive ability: "Flame Incarnate"	false
effects_description_nanu_unit_passive_piercing_gaze	Passive ability: "Piercing Gaze"	false
effects_description_nanu_unit_passive_soothing_warmth	Passive ability: "Soothing Warmth"	false
effects_description_nanu_unit_ability_burning_alignment	Passive ability: "Burning Alignment"	false
effects_description_nanu_unit_passive_tactical_mastery	Passive ability: "Tactical Mastery"	false
effects_description_nanu_unit_contact_warp_shock	Warp Shock!	false
effects_description_nanu_unit_contact_warp_zap	Warp Zap!	false
effects_description_nanu_unit_ability_warp_storm	Passive ability: "Warp Storm"	false
effects_description_nanu_unit_passive_warp_storm_aura	Passive ability: "Warp Storm Aura"	false
