key	text	tooltip
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_daemonic_wrath_large	Daemonic Wrath	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_daemonic_wrath_large_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	Daemonic Wrath	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_daemonic_wrath_small	Daemonic Wrath	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_daemonic_wrath_small_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	Daemonic Wrath	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_flaming_large	Flaming Death	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_flaming_large_flaming_attacks_ammo_type_flaming	Flaming Death	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_flaming_medium	Flaming Death	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_flaming_medium_flaming_attacks_ammo_type_flaming	Flaming Death	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_flaming_small	Flaming Death	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_flaming_small_flaming_attacks_ammo_type_flaming	Flaming Death	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_frozen_blast	Winter's Bite	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_frozen_blast_contact_cold_death_ammo_type_frozen	Winter's Bite	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_frozen_blast_contact_freezing_ammo_type_frozen	Winter's Bite	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_frozen_blast_contact_frostbite_ammo_type_frozen	Winter's Bite	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_frozen_tempest	Winter's Bite	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_frozen_tempest_contact_cold_death_ammo_type_frozen	Winter's Bite	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_frozen_tempest_contact_freezing_ammo_type_frozen	Winter's Bite	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_frozen_tempest_contact_frostbite_ammo_type_frozen	Winter's Bite	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_gaseous_large	Gaseous Demise	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_gaseous_medium	Gaseous Demise	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_gaseous_small	Gaseous Demise	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_holy_fire	Final Smite	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_holy_fire_arcane_fire_attacks_ammo_type_arcane_fire	Cleansing Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_purple_sun	Spiteful Death	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_rancid_blood	Rancid Blood	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_tempest_magic_attacks_ammo_type_magic	Tempestuous Death	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_warpfire_storm	Destructive Death	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_warpgas_small	Volatile Death	false
effect_bundles_localised_title_nanu_dynamic_ror_death_explosion_all_watery_grave	Watery Grave	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_ability_all_blessing_of_myrmidia_soothing_warmth_attribute_immPsy_flaming_attacks_ammo_type_flaming	Blessing of Myrmidia	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_ability_melee_blessing_of_shallya_soothing_warmth_encourage	Blessing of Shallya	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_ability_swordsmen_courage_in_death_bonus_vs_infantry	Courage in Death	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_ability_swordsmen_valiant_war_cry_bonus_vs_infantry	Valiant War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_attribute_all_blessing_of_manann_amphibious_vanguard	Blessing of Manann	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_attribute_all_blessing_of_myrmidia_unrelenting_assault_flaming_attacks_ammo_type_flaming	Blessing of Myrmidia	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_attribute_all_blessing_of_rhya_perfect_vigour	Blessing of Rhya	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_attribute_all_blessing_of_shallya_aura_of_healing	Blessing of Shallya	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_attribute_all_blessing_of_shallya_immune_to_contact	Blessing of Shallya	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_attribute_all_blessing_of_taal_woodsman_vanguard	Blessing of Taal	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_attribute_all_blessing_of_verena_immPsy_magic_attacks	Blessing of Verena	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_attribute_ranged_blessing_of_taal_woodsman_vanguard_ammo_type_seeking	Blessing of Taal	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_special_greatsword_bretonnia_enemy_ability_knightslayer_bonus_vs_large_expert_charge_defence	Knightslayer Greatswords	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_special_greatsword_ogre_enemy_ability_colossal_strike_bonus_vs_large_expert_charge_defence	Ogre Slayer	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_special_melee_lord_balthasar_gelt_ability_guardian_barrier_boost_mastery_of_the_winds	The Supreme Patriarch's Personal Guard	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_special_pyrrhic_victory_ability_melee_strengh_of_the_penitant_attribute_unbreakable	Survivors	false
effect_bundles_localised_title_nanu_dynamic_ror_empire_special_pyrrhic_victory_ability_melee_strength_of_the_penitent	Survivors	false
effect_bundles_localised_title_nanu_dynamic_ror_high_elf_ability_ranged_unending_volley	Enchanted Quivers	false
effect_bundles_localised_title_nanu_dynamic_ror_high_elf_ability_ranged_unending_volley_ammo_type_arcane_fire	Enchanted Quivers	false
effect_bundles_localised_title_nanu_dynamic_ror_high_elf_ability_ranged_unending_volley_ammo_type_magic	Enchanted Quivers	false
effect_bundles_localised_title_nanu_dynamic_ror_high_elf_ability_ranged_unending_volley_ammo_type_seeking	Enchanted Quivers	false
effect_bundles_localised_title_nanu_dynamic_ror_high_elf_ability_ranged_unending_volley_ammo_type_seeking_magic	Enchanted Quivers	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_blessing_of_tepok_contact_electrifying_attacks_strider_ammo_type_lightning	Blessing of Tepok	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_blessing_of_tepok_contact_electrifying_magic_attacks_strider_ammo_type_lightning	Blessing of Tepok	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_blessing_of_tepok_thunderous_aura_greater_strider	Wrath of Tepok	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_blessing_of_tepok_thunderous_aura_greater_strider_contact_electrifying_attacks_ammo_type_lightning	Wrath of Tepok	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_blessing_of_tepok_thunderous_aura_strider	Wrath of Tepok	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_blessing_of_tepok_thunderous_aura_strider_contact_electrifying_attacks_ammo_type_lightning	Wrath of Tepok	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_blessing_of_tepok_urannons_thunderbolt_strider	Blessing of Tepok	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_shield_of_the_old_ones	Shield of the Old Ones	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_special_blessing_of_chotec_aura_of_ensorcelling_flaming_attacks_ammo_type_flaming	Blessing of Chotec	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_special_blessing_of_chotec_encorcolled_weapons_flaming_attacks_ammo_type_flaming	Blessing of Chotec	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_special_blessing_of_huanchi_from_the_mist_snipe	Blessing of Huanchi	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_special_blessing_of_quetzl_aura_of_protection	Blessing of Quetzl	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_special_blessing_of_quetzl_aura_of_quetzl	Blessing of Quetzl	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_special_blessing_of_quetzl_aura_of_shielding	Blessing of Quetzl	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_special_blessing_of_tepok_spellshield_aura	Blessing of Tepok	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_all_special_mark_of_the_terradon_flanker_vanguard	Mark of the Terrodon	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_melee_horn_of_kygor	Horn of Kygor	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_melee_special_blessing_of_chotec_blinding_radiance_flaming_attacks	Blessing of Chotec	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_melee_special_mark_of_the_carnosaur_frenzy_bonus_vs_large_attribute_causes_fear_glorious_charge	Mark of the Carnosaur	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_melee_special_mark_of_the_horned_one_ability_run_them_down_attribute_cause_fear	Mark of the Horned One	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_melee_special_mark_of_the_ripperdactyl_frenzy_bonus_vs_infantry_attribute_immPsy_devastating_flanker_vanguard	Mark of the Ripperdactyl	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_ability_melee_swiftness_of_itzl	Swiftness of Itzl	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_attribute_melee_special_attribute_mark_of_the_cold_one_devastaing_flanker_strider_vanguard	Mark of the Cold One	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_attribute_melee_special_mark_of_the_bastiladon_flanking_immune	Mark of the Bastiladon	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_attribute_melee_special_mark_of_the_dread_saurian_causes_terror	Mark of the Dread Saurian	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_attribute_melee_special_mark_of_the_stegadon_ogre_charge	Mark of the Stegadon	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_contact_all_blessing_of_sotek_potent_poison	Blessing of Sotek	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_contact_all_blessing_of_sotek_virulent_poison	Blessing of Sotek	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_contact_all_slow_death	Slow Death	false
effect_bundles_localised_title_nanu_dynamic_ror_lizard_contact_all_special_mark_of_the_troglodon_virulent_poison_woodsman_vanguard	Mark of the Troglodon	false
effect_bundles_localised_title_nanu_dynamic_ror_lzd_special_ranged_contact_fireblood	Fireblood	false
effect_bundles_localised_title_nanu_dynamic_ror_lzd_special_ranged_contact_toadskin	Toadskin	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_all_special_ensorcelled_weapons_contact_magic_poison	Nurglish Weapons	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_all_special_ensorcelled_weapons_contact_magic_poison_aoe	Nurglish Weapons	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_aura_of_pestilence	Aura of Pestilence	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_blightboil	Blight Boil	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_cloud_of_flies	Cloud of Flies	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_crowfeast	Crowfeast	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_fecundity	Fecundity	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_foetid_stench	Foetid Stench	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_gloom_of_flies	Gloom of Flies	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_horrible_regeneration	Horrible Regeneration	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_living_armour	Living Armour	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_nurgling_tide	Nurgling Tide	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_paragon_of_decay	Paragon of Decay	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_pestilent_decay	Pestilent Decay	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_regeneration	Regeneration	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_stream_of_corruption	Stream of Corruption	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_melee_virulent_contagion	Virulent Contagion	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_single_entity_slime_trail	Slime Trail	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_single_entity_spurting_acid_blood	Toxic Bile Blood	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_ability_single_entity_spurting_bile_blood	Bile Blood	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_special_death_explosion_all_gaseous_large_foetid_stench	Blessed by Nurgle	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_special_death_explosion_all_gaseous_medium_foetid_stench	Blessed by Nurgle	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_special_death_explosion_all_rancid_blood_contact_toxic_sludge	Blessed by Nurgle	false
effect_bundles_localised_title_nanu_dynamic_ror_nurgle_special_death_explosion_all_rancid_blood_foetid_stench	Blessed by Nurgle	false
effect_bundles_localised_title_nanu_dynamic_ror_ranged_ammo_type_anti_infantry	Anti Infantry Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_ranged_ammo_type_anti_large	Anti Large Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_ranged_ammo_type_explosive	Explosive Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_ranged_ammo_type_frozen	Frozen Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_ranged_ammo_type_lightning	Lightning Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_ranged_ammo_type_multi	Multi Shot Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_ranged_ammo_type_seeking	Seeker Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_infantry	Anti Infantry Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_infantry_arcane_fire	Magic Flaming Anti Infantry Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_infantry_flaming	Flaming Anti Infantry Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_infantry_frozen	Frozen Anti Infantry Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_infantry_lightning	Lightning Anti Infantry Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_infantry_magic	Magic Anti Infantry Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_infantry_poison	Poison Anti Infantry Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_large	Anti Large Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_large_arcane_fire	Magic Flaming Anti Large Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_large_flaming	Flaming Anti Large Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_large_frozen	Frozen Anti Large Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_large_lightning	Lightning Anti Large Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_large_magic	Magic Anti Large Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_anti_large_poison	Poison Anti Large Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_arcane_fire	Magic Flaming Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_explosive	Explosive Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_explosive_arcane_fire	Explosive Magic Flaming Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_explosive_flaming	Explosive Flaming Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_explosive_frozen	Explosive Frozen Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_explosive_lightning	Explosive Lightning Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_explosive_magic_attacks	Explosive Magic Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_explosive_poison	Explosive Poison Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_flaming	Flaming Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_frozen	Frozen Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_lightning	Lightning Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_magic	Magic Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_multi	Multi Shot Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_multi_arcane_fire	Magic Flaming Multi Shot Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_multi_flaming	Flaming Multi Shot Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_multi_frozen	Frozen Multi Shot Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_multi_lightning	Lightning Multi Shot Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_multi_magic	Magic Multi Shot Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_multi_poison	Poison Multi Shot Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_poison	Poison Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_seeking	Seeker Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_seeking_arcane_fire	Magic Flaming Seeker Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_seeking_flaming	Flaming Seeker Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_seeking_frozen	Frozen Seeker Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_seeking_lightning	Lightning Seeker Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_seeking_magic	Magic Seeker Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_scripted_ammo_type_seeking_poison	Poison Seeker Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_skaven_ability_all_warp_lightning_contact_warp_zap_magic_attacks_ammo_type_lightning	Warp Lightning Rod	false
effect_bundles_localised_title_nanu_dynamic_ror_skaven_ability_all_warp_storm_aura_contact_warp_zap_magic_attacks_ammo_type_lightning	Warp Storm	false
effect_bundles_localised_title_nanu_dynamic_ror_skaven_ability_all_warp_storm_contact_warp_zap_magic_attacks_attacks_ammo_type_lightning	Warp Storm Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_skaven_contact_all_warp_shock_magic_attacks_ammo_type_lightning	Warp Shock!	false
effect_bundles_localised_title_nanu_dynamic_ror_skaven_contact_all_warp_zap_magic_attacks_ammo_type_lightning	Warp Zap!	false
effect_bundles_localised_title_nanu_dynamic_ror_skaven_death_explosion_all_warp_discharge_large	Warp Discharge	false
effect_bundles_localised_title_nanu_dynamic_ror_skaven_death_explosion_all_warp_discharge_large_contact_warp_zap_magic_attacks_ammo_type_lightning	Warp Infused	false
effect_bundles_localised_title_nanu_dynamic_ror_skaven_death_explosion_all_warp_discharge_medium	Warp Discharge	false
effect_bundles_localised_title_nanu_dynamic_ror_skaven_death_explosion_all_warp_discharge_medium_contact_warp_zap_magic_attacks_ammo_type_lightning	Warp Infused	false
effect_bundles_localised_title_nanu_dynamic_ror_skaven_death_explosion_all_warp_discharge_small	Warp Discharge	false
effect_bundles_localised_title_nanu_dynamic_ror_skaven_death_explosion_all_warp_discharge_small_contact_warp_zap_magic_attacks_ammo_type_lightning	Warp Infused	false
effect_bundles_localised_title_nanu_dynamic_ror_special_all_chaos_enemy_contact_armour_destruction_attacks	Chaos Bane	false
effect_bundles_localised_title_nanu_dynamic_ror_special_all_chaos_enemy_contact_armour_destruction_magic_attacks	Chaos Bane	false
effect_bundles_localised_title_nanu_dynamic_ror_special_all_chaos_enemy_contact_entropic_attacks	Chaos Bane	false
effect_bundles_localised_title_nanu_dynamic_ror_special_all_chaos_enemy_contact_entropic_magic_attacks	Chaos Bane	false
effect_bundles_localised_title_nanu_dynamic_ror_special_all_chaos_enemy_contact_sundering_attacks	Chaos Bane	false
effect_bundles_localised_title_nanu_dynamic_ror_special_all_chaos_enemy_contact_sundering_magic_attacks	Chaos Bane	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_all_ability_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic	Arcane Unforging	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_all_contact_armour_destruction_attacks	Armour Destruction	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_all_contact_crushing_attacks	Crushing Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_all_contact_electrifying_attacks_ammo_type_lightning	Electrfying Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_all_contact_entropic_attacks	Entropic Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_all_contact_exposed_magic_attacks_ammo_type_magic	Exposing Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_all_contact_searing_flaming_attacks_ammo_type_flaming	Searing Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_all_contact_toxic_sludge_ammo_type_poison	Toxic Sludge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_all_contact_warp_zap_magic_attacks_ammo_type_lightning	Warp Zap!	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_all_contact_warpflame_arcane_fire_attacks_ammo_type_arcane_fire	Warpflame Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_aura_of_rust	Aura of Rust	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_berserk_contact_armour_sundering	Line Breaker	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_deadly_onslaught	Deadly Onslaught	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_deadly_onslaught_contact_sundering	Line Breaker	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_frenzied_charge	Frenzied Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_heroic_charge	Heroic Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_heroic_killing_blow	Heroic Killing Blow	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_heroic_killing_blow_contact_sundering	Heroic Killing Blow	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_immaculate_charge	Immaculate Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_monstrous_strength_bonus_vs_infantry_contact_crushing	Monstrous Strength	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_murderous_charge_contact_crushing	Murderous Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_relentless_assault	Relentless Assault	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_relentless_assault_contact_sundering	Relentless Assault	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_ability_unstoppable_charge_contact_crushing	Unstoppable Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_melee_contact_sundering_attacks	Sundering Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_powder_ability_firing_line_aoe_contact_armour_destruction	Firing Line	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_powder_ability_firing_line_contact_armour_destruction	Firing Line	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_ability_hawkish_precision	Hawkish Precision	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_ability_hawkish_precision_contact_deadly_poison_ammo_type_poison	Deadly Poison	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_ability_rapid_fire	Rapid Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_ability_rapid_fire_aoe	Rapid Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_ability_volley_fire_charge_contact_armour_destruction	Fire Charge Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_ability_volley_fire_charge_greater_contact_armour_destruction	Greater Fire Charge Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_ability_volley_piercing	Piercing Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_ability_volley_piercing_greater	Greater Piercing Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_ammo_type_seeking	Seeker Ammo	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_contact_armour_destruction_ammo_type_explosive	Platebreaker	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_contact_searing_flaming_attacks_ammo_type_explosive_flaming	Searing Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_armoured_enemy_ranged_contact_suppressed	Supressing Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_beastmen_ally_all_attribute_perfect_vigour_vanguard	Perfect Vigour	false
effect_bundles_localised_title_nanu_dynamic_ror_special_beastmen_ally_all_attribute_stalk_vanguard	Vanguard	false
effect_bundles_localised_title_nanu_dynamic_ror_special_beastmen_ally_melee_ability_berserk_bloodthirsty_rampage_vanguard	Bloodthirsty Rampage	false
effect_bundles_localised_title_nanu_dynamic_ror_special_beastmen_ally_melee_ability_berserk_unstoppable_rampage	Unstoppable Rampage	false
effect_bundles_localised_title_nanu_dynamic_ror_special_beastmen_ally_melee_ability_blood_frenzy_attribute_immPsy	Blood Rage	false
effect_bundles_localised_title_nanu_dynamic_ror_special_beastmen_ally_melee_ability_bloodgreed	Bloodgreed	false
effect_bundles_localised_title_nanu_dynamic_ror_special_beastmen_ally_melee_ability_bloodthirst_vanguard	Bloodthirst	false
effect_bundles_localised_title_nanu_dynamic_ror_special_beastmen_ally_melee_ability_crowfeast_attribute_immPsy_woodsman	Crowfeast	false
effect_bundles_localised_title_nanu_dynamic_ror_special_beastmen_ally_melee_ability_flanker_attribute_vanguard_strider_woodsman	Flanker	false
effect_bundles_localised_title_nanu_dynamic_ror_special_beastmen_ally_melee_ability_gorefeast_attribute_vanguard_causes_fear	Gorefeast	false
effect_bundles_localised_title_nanu_dynamic_ror_special_beastmen_ally_melee_ability_monstrous_strength_bonus_vs_infantry	Monstrous Strength	false
