id	missile_weapon	unit	battle_entity_stats_override
800710258	nanu_hef_tiranoc_chariot_arrow_anti_large	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710259	nanu_hef_tiranoc_chariot_arrow_anti_large_arcane_fire	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710260	nanu_hef_tiranoc_chariot_arrow_anti_large_flaming	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710261	nanu_hef_tiranoc_chariot_arrow_anti_large_frozen	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710262	nanu_hef_tiranoc_chariot_arrow_anti_large_lightning	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710263	nanu_hef_tiranoc_chariot_arrow_anti_large_magic	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710264	nanu_hef_tiranoc_chariot_arrow_anti_large_poison	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710265	nanu_hef_tiranoc_chariot_arrow_multi	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710266	nanu_hef_tiranoc_chariot_arrow_multi_arcane_fire	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710267	nanu_hef_tiranoc_chariot_arrow_multi_flaming	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710268	nanu_hef_tiranoc_chariot_arrow_multi_frozen	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710269	nanu_hef_tiranoc_chariot_arrow_multi_lightning	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710270	nanu_hef_tiranoc_chariot_arrow_multi_magic	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710271	nanu_hef_tiranoc_chariot_arrow_multi_poison	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710272	nanu_hef_tiranoc_chariot_arrow_seeking	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710273	nanu_hef_tiranoc_chariot_arrow_seeking_arcane_fire	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710274	nanu_hef_tiranoc_chariot_arrow_seeking_flaming	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710275	nanu_hef_tiranoc_chariot_arrow_seeking_frozen	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710276	nanu_hef_tiranoc_chariot_arrow_seeking_lightning	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710277	nanu_hef_tiranoc_chariot_arrow_seeking_magic	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710278	nanu_hef_tiranoc_chariot_arrow_seeking_poison	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710279	nanu_hef_eagle_claw_bolt_arcane_fire	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710280	nanu_hef_eagle_claw_bolt_flaming	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710281	nanu_hef_eagle_claw_bolt_frozen	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710282	nanu_hef_eagle_claw_bolt_lightning	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710283	nanu_hef_eagle_claw_bolt_magic	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710284	nanu_hef_eagle_claw_bolt_poison	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710285	nanu_hef_eagle_claw_bolt_anti_infantry	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710286	nanu_hef_eagle_claw_bolt_anti_infantry_arcane_fire	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710287	nanu_hef_eagle_claw_bolt_anti_infantry_flaming	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710288	nanu_hef_eagle_claw_bolt_anti_infantry_frozen	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710289	nanu_hef_eagle_claw_bolt_anti_infantry_lightning	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710290	nanu_hef_eagle_claw_bolt_anti_infantry_magic	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710291	nanu_hef_eagle_claw_bolt_anti_infantry_poison	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710292	nanu_hef_eagle_claw_bolt_multi	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710293	nanu_hef_eagle_claw_bolt_multi_arcane_fire	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710294	nanu_hef_eagle_claw_bolt_multi_flaming	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710295	nanu_hef_eagle_claw_bolt_multi_frozen	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710296	nanu_hef_eagle_claw_bolt_multi_lightning	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710297	nanu_hef_eagle_claw_bolt_multi_magic	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710298	nanu_hef_eagle_claw_bolt_multi_poison	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710299	nanu_hef_eagle_claw_bolt_seeking	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710300	nanu_hef_eagle_claw_bolt_seeking_arcane_fire	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710301	nanu_hef_eagle_claw_bolt_seeking_flaming	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710302	nanu_hef_eagle_claw_bolt_seeking_frozen	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710303	nanu_hef_eagle_claw_bolt_seeking_lightning	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710304	nanu_hef_eagle_claw_bolt_seeking_magic	wh2_main_hef_art_eagle_claw_bolt_thrower	
800710305	nanu_hef_eagle_claw_bolt_seeking_poison	wh2_main_hef_art_eagle_claw_bolt_thrower	
