id	missile_weapon	unit	battle_entity_stats_override
800730211	nanu_lzd_javelin_secondary_anti_large_flaming	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730212	nanu_lzd_javelin_secondary_anti_large_lightning	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730213	nanu_lzd_javelin_secondary_anti_large_magic	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730214	nanu_lzd_mon_stegadon_crossbow_arcane_fire	wh2_main_lzd_mon_stegadon_1	
800730215	nanu_lzd_mon_stegadon_crossbow_flaming	wh2_main_lzd_mon_stegadon_1	
800730216	nanu_lzd_mon_stegadon_crossbow_lightning	wh2_main_lzd_mon_stegadon_1	
800730217	nanu_lzd_mon_stegadon_crossbow_magic	wh2_main_lzd_mon_stegadon_1	
800730218	nanu_lzd_mon_stegadon_crossbow_anti_large	wh2_main_lzd_mon_stegadon_1	
800730219	nanu_lzd_mon_stegadon_crossbow_anti_large_arcane_fire	wh2_main_lzd_mon_stegadon_1	
800730220	nanu_lzd_mon_stegadon_crossbow_anti_large_flaming	wh2_main_lzd_mon_stegadon_1	
800730221	nanu_lzd_mon_stegadon_crossbow_anti_large_lightning	wh2_main_lzd_mon_stegadon_1	
800730222	nanu_lzd_mon_stegadon_crossbow_anti_large_magic	wh2_main_lzd_mon_stegadon_1	
800730223	nanu_lzd_mon_stegadon_crossbow_multi	wh2_main_lzd_mon_stegadon_1	
800730224	nanu_lzd_mon_stegadon_crossbow_multi_arcane_fire	wh2_main_lzd_mon_stegadon_1	
800730225	nanu_lzd_mon_stegadon_crossbow_multi_flaming	wh2_main_lzd_mon_stegadon_1	
800730226	nanu_lzd_mon_stegadon_crossbow_multi_lightning	wh2_main_lzd_mon_stegadon_1	
800730227	nanu_lzd_mon_stegadon_crossbow_multi_magic	wh2_main_lzd_mon_stegadon_1	
800730228	nanu_lzd_javelin_secondary_arcane_fire	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730229	nanu_lzd_javelin_secondary_flaming	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730230	nanu_lzd_javelin_secondary_lightning	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730231	nanu_lzd_javelin_secondary_magic	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730232	nanu_lzd_javelin_secondary_anti_infantry	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730233	nanu_lzd_javelin_secondary_anti_infantry_arcane_fire	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730234	nanu_lzd_javelin_secondary_anti_infantry_flaming	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730235	nanu_lzd_javelin_secondary_anti_infantry_lightning	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730236	nanu_lzd_javelin_secondary_anti_infantry_magic	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730237	nanu_lzd_javelin_secondary_anti_large	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730238	nanu_lzd_javelin_secondary_anti_large_arcane_fire	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730239	nanu_lzd_javelin_secondary_anti_large_flaming	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730240	nanu_lzd_javelin_secondary_anti_large_lightning	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730241	nanu_lzd_javelin_secondary_anti_large_magic	wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_skink_rider_secondary_ammo
